Time,Player,Team,Ball_Y,Nearest_Teammate,Nearest_Opponent,Is_Last_Man,Boost_Amount,Player_Speed,Player_VY,Player_Y,Possession_Kept
194.16,rc,Blue,-4776.16,823.72,1958.42,1,33.0,1073.3,1043.0,-4912.8,0
198.26,SolaryAayan,Orange,1672.12,2072.49,431.02,0,33.0,2269.2,-1534.5,1823.5,0
198.33,Y,Blue,1564.14,2452.85,155.12,0,33.0,1168.6,-502.3,1571.0,1
202.02,rc,Blue,-4820.67,2302.17,4178.83,1,33.0,2214.5,-1831.7,-4744.9,1
203.01,Y,Blue,-4577.41,1187.55,2366.76,0,33.0,384.1,-269.5,-4583.8,0
205.57,SolaryAayan,Orange,495.94,1913.09,1391.8,0,33.0,703.0,-531.8,734.7,0
207.83,Y,Blue,-1253.26,563.97,282.31,0,33.0,1363.0,1147.8,-1376.2,1
210.41,Y,Blue,1285.53,1698.32,864.98,0,33.0,1940.0,1648.2,1070.2,0
211.73,no friday rlcs streams :(,Orange,4272.38,858.56,545.52,1,33.0,1320.1,914.9,4228.2,0
227.24,Y,Blue,-24.74,466.59,301.23,0,33.0,706.7,371.1,-162.4,0
227.24,no friday rlcs streams :(,Orange,-24.74,1211.26,171.07,0,33.0,934.1,-427.6,137.5,1
230.86,SolaryAayan,Orange,-2807.72,3593.37,1947.41,0,33.0,1039.0,-1039.0,-2710.9,1
232.37,SolaryAayan,Orange,-3799.69,3959.14,1656.46,0,33.0,938.3,-435.3,-3874.2,0
233.58,rc,Blue,-4693.72,2261.55,692.57,1,33.0,878.7,498.2,-4866.3,0
233.75,SolaryAayan,Orange,-4610.18,3823.3,397.41,0,33.0,1885.6,-949.1,-4400.1,0
234.96,rc,Blue,-3608.95,849.82,1726.96,1,33.0,1201.7,1191.7,-3761.5,0
235.54,no friday rlcs streams :(,Orange,-2807.19,2030.07,396.86,0,33.0,1067.0,-832.2,-2614.6,1
238.29,no friday rlcs streams :(,Orange,-4091.63,4017.34,1352.06,0,33.0,1785.9,-1533.5,-3965.2,0
239.17,Y,Blue,-4864.92,2412.65,772.06,1,33.0,772.4,442.4,-5041.8,1
241.32,Y,Blue,-3994.13,1515.71,1909.24,0,33.0,1292.5,239.9,-4004.0,0
244.24,no friday rlcs streams :(,Orange,-2817.02,1261.38,393.28,0,33.0,1915.5,-366.4,-2664.8,0
246.64,Y,Blue,-749.07,1012.08,840.42,0,33.0,1991.9,-1966.4,-663.7,0
248.43,SolaryAayan,Orange,994.01,404.78,2090.26,0,33.0,380.4,-265.5,1188.5,0
249.85,rc,Blue,149.38,1436.18,284.38,0,33.0,1760.3,-1629.4,278.6,1
251.78,Y,Blue,-526.29,774.75,554.33,0,33.0,2297.6,2198.2,-743.2,0
251.88,no friday rlcs streams :(,Orange,-435.75,1546.02,338.12,0,33.0,2015.8,-218.7,-352.0,0
254.49,rc,Blue,-831.15,380.39,1599.29,0,33.0,1776.8,1469.0,-954.8,1
257.02,rc,Blue,2863.91,2801.91,1282.67,0,33.0,2223.5,1253.8,2847.1,0
258.48,no friday rlcs streams :(,Orange,4494.0,473.8,146.74,0,33.0,2220.2,-582.0,4689.7,1
260.98,no friday rlcs streams :(,Orange,2580.05,932.79,1921.59,0,33.0,1166.8,-1166.8,2753.0,0
263.15,Y,Blue,-442.89,1381.81,690.4,0,33.0,760.8,280.0,-666.7,1
265.35,Y,Blue,1279.11,878.96,1865.5,0,33.0,2128.7,1578.1,1173.5,0
267.83,SolaryAayan,Orange,4833.51,992.53,979.3,1,33.0,1787.8,-693.0,5031.4,1
272.92,SolaryAayan,Orange,-2569.68,1923.37,530.39,0,33.0,1555.6,-1281.8,-2497.8,0
273.09,rc,Blue,-2726.7,822.98,190.64,0,33.0,1469.0,428.6,-2845.2,1
275.93,Y,Blue,-983.67,773.14,1027.22,0,33.0,1399.9,1377.1,-1102.0,0
279.18,no friday rlcs streams :(,Orange,4957.29,1429.86,330.65,1,33.0,1504.4,1495.5,4806.8,1
281.21,no friday rlcs streams :(,Orange,4310.62,475.5,903.24,0,33.0,2144.0,-1155.0,4467.1,0
282.94,Y,Blue,332.18,1162.07,1006.17,0,33.0,1420.1,-661.0,244.2,1
286.37,Y,Blue,1413.82,1088.96,791.84,0,33.0,1057.3,445.6,1245.3,0
288.02,SolaryAayan,Orange,4548.54,1667.81,263.74,1,33.0,2103.3,-201.5,4701.2,0
289.11,Y,Blue,3969.1,2016.39,387.59,0,33.0,2190.9,1548.0,3843.2,1
290.64,rc,Blue,3097.76,866.85,1058.83,0,33.0,627.1,403.1,2914.1,0
292.33,no friday rlcs streams :(,Orange,3591.88,192.67,639.67,0,33.0,1704.5,-1422.7,3775.7,0
293.48,Y,Blue,1157.69,2979.35,974.39,0,33.0,1489.0,1435.7,1007.7,1
295.87,Y,Blue,4442.35,4843.18,1164.54,0,33.0,1539.4,1534.8,4326.4,0
298.46,SolaryAayan,Orange,2258.48,1700.86,1865.82,0,33.0,2019.0,-1940.9,2462.0,0
301.01,rc,Blue,-4851.11,2696.94,1913.78,1,33.0,1823.8,-1243.0,-4733.8,1
302.12,rc,Blue,-4374.56,3810.93,897.3,1,33.0,2294.9,906.0,-4518.1,1
303.36,rc,Blue,-3273.48,2575.56,279.99,0,33.0,1980.4,1980.1,-3481.1,1
306.96,Y,Blue,3679.16,313.49,1259.93,0,33.0,2072.1,2055.2,3549.1,0
307.36,no friday rlcs streams :(,Orange,4885.6,2270.9,418.01,1,33.0,700.7,41.9,4845.5,1
310.28,SolaryAayan,Orange,1020.47,883.38,795.28,0,33.0,2117.5,-2086.9,1078.6,1
311.02,SolaryAayan,Orange,-325.84,2084.21,1036.32,0,33.0,1686.4,-1277.4,-305.2,1
312.22,SolaryAayan,Orange,-2189.59,1677.66,547.77,0,33.0,2137.7,-2095.9,-2011.0,0
312.32,rc,Blue,-2438.07,1488.77,415.23,0,33.0,1245.3,670.4,-2534.9,1
314.83,rc,Blue,-3866.4,950.41,401.88,0,33.0,1117.3,994.4,-3956.4,0
319.12,no friday rlcs streams :(,Orange,2962.88,991.33,1406.4,0,33.0,2172.7,-1145.8,3175.0,0
320.82,Y,Blue,440.56,2522.24,1563.26,0,33.0,1162.5,847.1,230.8,0
323.35,SolaryAayan,Orange,4953.93,1366.62,2442.96,1,33.0,1339.3,-238.1,5088.0,0
324.44,rc,Blue,2830.99,941.08,869.52,0,33.0,2159.6,2106.0,2664.8,0
324.61,SolaryAayan,Orange,3035.83,2036.31,350.06,0,33.0,2088.9,-2088.8,3215.0,0
326.24,rc,Blue,5014.28,2993.67,1006.73,0,33.0,2298.9,1103.1,4898.6,0
326.48,no friday rlcs streams :(,Orange,4974.55,1471.87,235.54,1,33.0,2289.4,1040.0,4928.7,0
329.32,Y,Blue,3027.0,4255.04,355.93,0,33.0,1071.4,752.8,2917.1,1
331.86,rc,Blue,4160.83,2422.42,1215.37,0,33.0,1491.2,780.1,4011.1,1
350.25,rc,Blue,15.1,503.2,405.36,0,33.0,1964.3,1598.2,-130.9,0
350.25,SolaryAayan,Orange,15.1,1358.75,105.81,0,33.0,2266.9,-1894.6,237.4,1
351.25,no friday rlcs streams :(,Orange,313.2,1006.12,480.25,0,33.0,2124.2,-175.6,397.4,1
353.38,no friday rlcs streams :(,Orange,-732.13,1150.06,1559.18,0,33.0,1142.2,-1142.2,-543.9,1
354.75,no friday rlcs streams :(,Orange,-2061.63,2344.62,1062.19,0,33.0,1740.0,-1262.6,-2036.7,0
356.03,Y,Blue,-3584.68,958.17,217.13,0,33.0,1206.1,1115.0,-3568.9,1
358.05,rc,Blue,-4811.18,1473.39,343.82,1,33.0,2014.6,408.9,-4822.8,0
358.85,SolaryAayan,Orange,-3423.83,1298.56,1224.41,0,33.0,1362.4,1354.1,-3404.6,1
359.67,no friday rlcs streams :(,Orange,-2013.08,574.03,1019.17,0,33.0,881.2,880.8,-1938.3,1
361.84,SolaryAayan,Orange,378.34,755.83,648.53,0,33.0,1285.6,-845.9,592.7,0
362.73,rc,Blue,-472.84,575.62,959.18,0,33.0,1904.4,1647.5,-629.9,0
364.41,no friday rlcs streams :(,Orange,4153.22,1621.23,467.33,1,33.0,2299.9,-57.4,4282.6,1
368.11,no friday rlcs streams :(,Orange,2462.65,2158.81,1398.57,0,33.0,1056.6,-900.1,2571.7,1
369.36,no friday rlcs streams :(,Orange,1026.75,1468.06,475.67,0,33.0,1958.8,-1310.5,1126.0,0
369.43,rc,Blue,941.22,520.89,257.97,0,33.0,1649.9,1040.4,746.1,0
371.19,SolaryAayan,Orange,1035.03,172.42,566.36,0,33.0,491.5,-305.7,1087.6,0
372.13,Y,Blue,361.82,1144.5,170.84,0,33.0,1814.3,524.0,204.2,0
374.26,no friday rlcs streams :(,Orange,2183.87,1045.06,827.99,0,33.0,1895.2,1705.3,2216.4,0
374.57,Y,Blue,2404.54,2187.61,678.03,0,33.0,1534.4,1533.4,2228.5,1
376.3,Y,Blue,4308.78,2194.25,241.77,0,33.0,884.1,174.2,4117.7,0
378.85,SolaryAayan,Orange,4163.58,389.83,472.53,0,33.0,1758.5,138.5,4128.0,0
380.37,rc,Blue,3559.83,3449.46,910.23,0,33.0,1848.1,282.1,3442.9,0
381.74,no friday rlcs streams :(,Orange,4699.89,354.71,1159.95,0,33.0,901.4,682.2,4684.0,1
382.62,no friday rlcs streams :(,Orange,4419.89,490.63,1221.37,0,33.0,646.8,-633.5,4588.0,0
384.69,rc,Blue,998.78,1062.96,251.76,0,33.0,1606.8,-1462.8,1008.7,0
384.72,no friday rlcs streams :(,Orange,938.81,798.67,83.85,0,33.0,2245.0,-2244.9,1091.9,0
387.51,Y,Blue,-4809.14,1745.49,1089.33,1,33.0,2288.2,-2271.1,-4694.1,1
388.52,rc,Blue,-4144.51,1548.64,553.49,0,33.0,357.5,-300.0,-4113.6,1
390.5,Y,Blue,-1640.66,839.43,680.77,0,33.0,2298.6,2234.3,-1800.2,0
390.67,no friday rlcs streams :(,Orange,-1265.07,623.42,262.87,0,33.0,546.6,-495.4,-1175.6,0
9.77,Ghosty,Blue,18.86,1805.86,440.67,0,33.0,1986.1,1958.6,-146.1,0
9.8,Y,Orange,120.61,2652.82,297.39,0,33.0,2300.0,-2224.8,120.9,1
10.48,taro!,Orange,2033.84,2892.51,918.01,1,33.0,818.7,-788.4,2193.6,1
15.17,taro!,Orange,-4318.57,1445.53,1892.65,1,33.0,2052.3,-2011.0,-4169.9,1
16.25,taro!,Orange,-5013.22,1932.81,467.72,0,33.0,2293.8,0.7,-5103.0,1
18.21,Y,Orange,-4094.8,2149.25,3650.06,1,33.0,1884.0,-1190.9,-3899.4,1
19.63,Y,Orange,-4327.27,605.13,2777.96,1,33.0,889.6,324.1,-4389.2,0
21.96,no friday rlcs streams :(,Blue,-3391.19,3690.95,451.01,1,33.0,1418.1,1364.5,-3508.0,1
24.29,no friday rlcs streams :(,Blue,-611.38,2614.45,118.62,0,33.0,1379.4,653.3,-530.4,1
27.31,Ghosty,Blue,-4999.42,4531.12,250.12,1,33.0,1363.5,-1108.4,-4863.3,0
27.38,Y,Orange,-5058.12,3416.72,207.56,0,33.0,2127.5,-2105.5,-4865.5,0
29.84,no friday rlcs streams :(,Blue,-5195.94,3905.93,736.67,1,33.0,2300.0,-2282.1,-5180.1,1
37.18,no friday rlcs streams :(,Blue,12.34,529.82,67.15,0,33.0,2011.8,1463.5,-137.4,0
37.22,taro!,Orange,18.46,446.5,416.95,0,33.0,2281.0,-2146.0,257.4,1
40.1,Y,Orange,386.27,4264.63,672.64,1,33.0,210.2,210.2,457.1,1
42.31,Y,Orange,-515.13,2513.03,1872.54,0,33.0,1566.8,-1231.5,-287.4,1
43.57,Y,Orange,-2392.08,2488.29,1730.75,0,33.0,1914.7,-1782.2,-2244.1,0
44.41,Ghosty,Blue,-4439.46,821.31,600.12,0,33.0,543.2,-444.6,-4589.6,0
47.81,taro!,Orange,-3652.45,567.22,1629.08,0,33.0,491.0,-473.5,-3476.1,0
49.27,no friday rlcs streams :(,Blue,-4360.94,715.59,363.35,0,33.0,2036.5,833.7,-4492.5,0
50.42,Y,Orange,-3171.79,1272.74,429.39,0,33.0,1889.8,-1854.0,-3030.3,0
51.0,Ghosty,Blue,-4516.01,1246.74,654.11,0,33.0,314.0,73.5,-4674.3,0
52.69,taro!,Orange,-3280.29,2436.39,1166.92,0,33.0,1899.4,-1788.5,-3079.5,0
52.99,Ghosty,Blue,-3555.73,1429.26,335.28,0,33.0,2275.7,1835.3,-3634.5,1
54.41,no friday rlcs streams :(,Blue,-4935.15,944.64,963.22,0,33.0,261.4,-232.6,-5052.3,1
55.53,no friday rlcs streams :(,Blue,-5082.6,862.61,1094.76,0,33.0,365.4,246.1,-5195.1,1
57.57,no friday rlcs streams :(,Blue,-3350.05,2554.15,1772.61,0,33.0,1792.1,1602.2,-3472.7,1
59.73,Ghosty,Blue,1721.54,2073.3,2037.85,0,33.0,1599.7,1586.2,1745.9,1
71.17,Ghosty,Blue,0.0,535.89,71.6,0,33.0,2259.4,1706.5,-198.7,0
71.3,Y,Orange,183.14,558.14,372.45,0,33.0,1135.8,-912.4,353.8,0
71.85,no friday rlcs streams :(,Blue,-404.87,317.85,440.8,0,33.0,1993.6,1748.3,-474.2,1
75.33,Ghosty,Blue,927.43,3453.0,3014.91,0,33.0,632.8,499.2,841.0,1
76.55,Ghosty,Blue,1719.25,2442.79,1910.0,0,33.0,1539.1,1031.3,1590.2,1
78.34,Ghosty,Blue,3523.87,2597.27,610.8,0,33.0,1801.6,1153.3,3422.3,0
79.12,taro!,Orange,4905.64,465.24,495.78,0,33.0,1746.9,-664.1,4988.6,0
81.52,no friday rlcs streams :(,Blue,3352.07,3611.01,2183.72,0,33.0,2272.4,2220.8,3221.2,0
82.6,taro!,Orange,3574.85,1097.77,459.74,0,33.0,2123.3,-1691.6,3589.3,0
82.77,Ghosty,Blue,3614.11,1900.63,508.43,0,33.0,1934.1,-1631.9,3637.5,0
83.81,taro!,Orange,4728.42,1848.35,973.49,1,33.0,1754.3,248.4,4847.7,1
86.47,Y,Orange,3504.89,185.13,1285.93,0,33.0,1255.7,-1249.1,3645.2,0
88.2,Ghosty,Blue,92.78,2172.99,675.45,0,33.0,1021.7,429.3,-45.4,0
88.37,Y,Orange,262.5,2555.26,361.05,0,33.0,2299.3,-1572.0,385.1,0
92.78,Ghosty,Blue,4447.68,3677.23,993.27,0,33.0,1490.0,1488.2,4365.9,0
94.87,Y,Orange,4831.92,109.46,190.52,0,33.0,1313.3,-1029.5,5022.0,0
97.1,no friday rlcs streams :(,Blue,1660.46,2078.57,587.78,0,33.0,1981.9,-159.7,1589.2,1
99.71,no friday rlcs streams :(,Blue,2473.7,1353.46,1642.23,0,33.0,1072.3,740.7,2322.4,1
100.65,no friday rlcs streams :(,Blue,3100.76,1969.23,730.15,0,33.0,1429.3,658.1,2979.7,0
101.09,taro!,Orange,3765.21,1050.78,466.49,1,33.0,1908.3,-1763.4,3885.8,0
103.77,Ghosty,Blue,1503.88,1496.12,1743.25,0,33.0,1995.7,200.9,1358.7,0
105.63,taro!,Orange,3491.52,1287.89,2791.87,0,33.0,1314.5,1191.1,3531.7,1
107.67,Y,Orange,4258.31,434.77,1428.0,0,33.0,2292.8,-277.4,4296.9,1
109.29,taro!,Orange,4743.66,804.37,452.66,1,33.0,2280.0,-248.4,4670.9,1
112.3,Y,Orange,2953.64,1102.88,1624.45,0,33.0,1829.4,-1503.5,3151.7,0
114.3,Ghosty,Blue,1722.34,1701.47,576.84,0,33.0,2290.5,897.5,1551.2,0
114.44,Y,Orange,1886.41,1407.66,391.32,0,33.0,2072.1,-237.1,2048.2,1
116.19,Y,Orange,612.79,2421.65,424.22,0,33.0,1693.0,-114.2,614.0,1
118.02,taro!,Orange,-6.24,568.25,1653.61,0,33.0,1917.9,-1862.2,141.3,1
119.98,Y,Orange,-455.67,1465.92,2160.16,0,33.0,1336.2,-1017.0,-302.6,0
122.76,Ghosty,Blue,-4139.53,1864.1,513.76,0,33.0,2247.1,1538.2,-4287.8,1
125.4,no friday rlcs streams :(,Blue,-888.31,1695.3,723.92,0,33.0,1586.3,1401.0,-1054.9,1
128.26,no friday rlcs streams :(,Blue,3642.47,3038.85,825.49,0,33.0,1563.6,1061.1,3500.3,0
143.02,taro!,Orange,19.54,409.33,412.65,0,33.0,2219.2,-2117.3,258.1,0
143.02,no friday rlcs streams :(,Blue,19.54,421.27,181.32,0,33.0,1952.9,1747.3,-144.3,1
144.95,Ghosty,Blue,1064.49,543.46,1026.47,0,33.0,1929.4,1878.1,881.4,0
146.6,Y,Orange,4976.37,1402.23,1149.22,1,33.0,2293.3,2245.3,4880.1,0
148.62,Ghosty,Blue,3532.49,2498.77,2069.66,0,33.0,179.0,-118.6,3500.4,1
149.91,Ghosty,Blue,3237.25,3138.76,1080.97,0,33.0,721.7,-205.1,3181.9,1
151.19,Ghosty,Blue,3493.12,2489.37,1526.99,0,33.0,1353.3,279.5,3402.2,1
152.64,Ghosty,Blue,4057.01,1720.53,331.77,0,33.0,1419.0,1175.7,3907.9,1
155.72,no friday rlcs streams :(,Blue,5207.1,659.65,1868.18,0,33.0,2300.0,2251.1,5073.0,0
162.79,Y,Orange,-15.97,306.43,405.69,0,33.0,2280.4,-2257.3,146.4,0
162.82,Ghosty,Blue,-29.65,417.47,185.09,0,33.0,1029.0,-115.3,-145.2,0
165.87,taro!,Orange,-2781.12,1009.8,248.38,0,33.0,2025.2,-1688.4,-2673.1,1
167.73,Y,Orange,-3614.59,2008.91,1654.99,0,33.0,1437.5,-877.3,-3448.9,0
178.13,Ghosty,Blue,0.0,619.37,60.55,0,33.0,2211.1,1789.0,-81.1,1
180.56,no friday rlcs streams :(,Blue,0.0,455.2,138.0,0,33.0,2086.1,2044.9,-196.3,0
180.62,taro!,Orange,38.45,356.03,324.6,0,33.0,230.9,32.6,175.9,1
182.11,Y,Orange,385.67,413.05,558.59,0,33.0,2286.3,-914.1,488.7,1
182.15,taro!,Orange,357.82,337.96,133.29,0,33.0,466.2,-61.7,165.7,0
186.78,no friday rlcs streams :(,Blue,2880.67,1277.68,570.45,0,33.0,2025.7,2024.2,2684.7,0
187.26,taro!,Orange,4465.24,1440.66,1025.79,0,33.0,1982.1,1762.4,4380.7,0
201.2,no friday rlcs streams :(,Blue,39.7,531.62,63.7,0,33.0,2276.3,1832.0,-141.4,0
201.36,taro!,Orange,357.01,754.82,438.12,0,33.0,1769.5,-1336.3,506.7,0
201.8,Ghosty,Blue,-580.56,648.67,433.85,0,33.0,1762.3,1369.8,-574.0,0
204.68,Y,Orange,-5025.9,1956.8,185.21,0,33.0,288.5,4.2,-5103.1,1
205.86,Y,Orange,-4477.48,956.58,159.16,0,33.0,1273.7,640.9,-4573.5,0
205.93,Ghosty,Blue,-4436.93,1723.49,104.17,0,33.0,2088.6,1448.7,-4614.3,1
209.26,Ghosty,Blue,1071.87,1715.55,457.02,0,33.0,2064.9,1833.8,970.2,1
211.02,no friday rlcs streams :(,Blue,5116.36,788.02,1744.3,0,33.0,2299.9,2126.3,4907.6,1
221.0,Ghosty,Blue,68.62,504.17,115.72,0,33.0,2285.7,1662.3,-102.8,0
221.07,Y,Orange,174.82,538.32,459.74,0,33.0,322.1,-286.6,333.8,0
221.75,no friday rlcs streams :(,Blue,40.05,225.37,508.57,0,33.0,2034.5,1845.8,-99.7,0
223.44,taro!,Orange,4314.2,916.64,1183.99,0,33.0,1423.3,-274.6,4359.1,0
225.6,no friday rlcs streams :(,Blue,3885.78,2318.47,827.5,0,33.0,417.2,-357.3,3803.2,0
227.6,taro!,Orange,3765.34,1177.14,526.5,0,33.0,1363.8,-1312.6,3968.5,0
227.73,no friday rlcs streams :(,Blue,3660.37,2958.63,314.53,0,33.0,1423.7,-103.5,3488.5,0
228.81,Y,Orange,3946.4,894.18,1053.13,0,33.0,401.7,-122.2,4102.9,0
230.4,Ghosty,Blue,2687.22,1084.68,423.31,0,33.0,1923.3,1848.0,2507.7,0
230.44,Y,Orange,2758.42,675.78,423.31,0,33.0,1961.9,-1718.0,2919.2,0
234.49,Ghosty,Blue,3869.17,2709.94,546.63,0,33.0,1258.5,-639.5,3807.2,1
236.85,no friday rlcs streams :(,Blue,4935.3,1075.04,298.31,0,33.0,2297.0,2180.9,4747.4,1
246.81,no friday rlcs streams :(,Blue,0.0,356.82,239.01,0,33.0,2262.3,1996.2,-180.8,0
246.85,taro!,Orange,24.93,344.8,309.35,0,33.0,420.2,-240.7,190.3,1
248.99,Y,Orange,103.52,747.78,269.6,0,33.0,2288.3,506.9,149.2,0
249.66,Ghosty,Blue,-87.76,785.16,10.26,0,33.0,223.7,-223.7,17.0,0
251.08,Y,Orange,-1366.62,760.56,540.71,0,33.0,1574.7,-860.4,-1313.7,1
252.74,Y,Orange,-3396.59,1782.73,1128.9,0,33.0,2284.2,-1594.3,-3242.8,0
253.34,no friday rlcs streams :(,Blue,-4480.91,1424.09,387.59,1,33.0,2069.2,527.4,-4416.1,1
263.55,Ghosty,Blue,0.0,376.76,219.42,0,33.0,2256.1,1903.5,-173.9,0
263.61,Y,Orange,-11.63,308.88,313.15,0,33.0,290.7,-287.3,152.5,1
265.08,taro!,Orange,-253.17,1463.92,186.12,0,33.0,2077.0,51.1,-129.6,0
265.25,no friday rlcs streams :(,Blue,-279.35,959.69,123.29,0,33.0,2300.0,181.0,-169.9,0
266.0,Y,Orange,-381.74,652.87,581.29,0,33.0,2084.2,-1871.6,-555.8,0
266.44,no friday rlcs streams :(,Blue,-440.16,1138.42,328.4,0,33.0,889.2,-809.1,-445.1,1
268.91,no friday rlcs streams :(,Blue,218.01,1312.68,387.13,0,33.0,2088.5,1659.9,49.2,0
270.37,Y,Orange,3812.25,1068.08,791.57,0,33.0,2299.1,9.1,3845.3,1
271.93,taro!,Orange,4693.46,1049.91,1725.34,0,33.0,794.9,-393.6,4711.4,1
273.42,Y,Orange,2500.38,1396.77,626.15,0,33.0,1329.5,-1050.1,2521.7,0
275.99,Ghosty,Blue,-1670.93,621.93,684.7,0,33.0,1124.2,975.2,-1850.0,0
277.56,Y,Orange,1445.61,719.01,749.61,0,33.0,2039.6,2035.5,1598.9,1
277.83,taro!,Orange,1962.18,557.26,1274.73,0,33.0,969.1,-803.2,2143.7,1
279.69,taro!,Orange,-27.62,1413.62,786.33,0,33.0,1976.9,-1948.0,94.2,1
281.79,taro!,Orange,-4079.24,1689.55,938.05,0,33.0,2195.4,-1747.9,-3942.0,0
281.96,Ghosty,Blue,-4410.84,2693.33,415.55,1,33.0,1864.9,-611.5,-4487.3,0
293.62,Y,Orange,0.0,265.75,253.98,0,33.0,2221.3,-1673.7,119.5,0
295.42,no friday rlcs streams :(,Blue,67.64,455.0,150.05,0,33.0,1985.5,1967.5,-132.2,0
295.48,taro!,Orange,168.4,467.2,272.75,0,33.0,1036.1,-1036.1,311.6,0
298.52,no friday rlcs streams :(,Blue,1797.13,1577.7,668.37,0,33.0,1347.8,1347.2,1639.9,0
298.79,taro!,Orange,2012.14,486.06,447.11,0,33.0,2196.4,1927.0,2125.1,0
303.0,Ghosty,Blue,2047.62,575.09,1169.76,0,33.0,2282.8,2277.1,1946.9,0
306.03,Y,Orange,3632.15,928.93,476.28,0,33.0,574.7,-300.8,3816.3,1
308.13,taro!,Orange,4645.4,1134.35,1045.22,0,33.0,785.8,-298.0,4672.8,1
311.86,taro!,Orange,1550.6,627.46,375.54,0,33.0,2149.4,-1900.0,1723.0,0
314.22,Ghosty,Blue,-4295.53,1653.43,716.92,1,33.0,1520.9,-417.7,-4387.3,0
315.52,taro!,Orange,-4064.67,3517.23,1298.56,0,33.0,1210.1,936.6,-4140.4,0
316.33,Ghosty,Blue,-3576.77,1721.26,347.84,0,33.0,2154.8,1970.7,-3765.5,0
316.97,Y,Orange,-1956.99,930.2,211.6,0,33.0,1322.9,1255.8,-1871.2,1
320.11,Y,Orange,4615.33,1902.61,634.2,0,33.0,2203.2,2104.2,4489.9,1
324.32,taro!,Orange,-216.15,1504.82,933.32,0,33.0,1373.8,-1365.1,-36.2,0
325.44,no friday rlcs streams :(,Blue,-1796.35,199.41,660.33,0,33.0,605.7,-599.2,-2006.6,0
325.68,taro!,Orange,-1940.06,2128.41,439.14,0,33.0,1383.5,-1312.9,-1763.1,0
326.97,Ghosty,Blue,-2245.15,869.65,915.93,0,33.0,1451.1,1410.9,-2377.6,1
328.7,Ghosty,Blue,34.7,248.6,438.33,0,33.0,1686.3,1617.0,-104.6,1
331.18,Ghosty,Blue,3209.26,961.83,380.13,0,33.0,1119.4,872.0,3136.5,0
331.32,taro!,Orange,3371.86,1019.11,305.63,0,33.0,1019.2,844.8,3481.3,1
333.25,Y,Orange,4169.64,722.37,1209.01,0,33.0,1537.8,-911.5,4341.0,0
334.06,no friday rlcs streams :(,Blue,2942.47,1830.88,559.55,0,33.0,420.0,290.4,2733.4,0
334.16,Y,Orange,2934.69,833.75,423.51,0,33.0,1563.6,-1428.0,3171.4,1
336.06,taro!,Orange,3649.68,1229.87,565.34,0,33.0,2288.6,473.3,3675.0,1
338.53,taro!,Orange,3359.66,2182.96,1624.43,0,33.0,1068.3,-1068.2,3515.3,1
339.89,taro!,Orange,1919.63,994.72,290.97,0,33.0,2199.4,-1928.4,2025.0,1
341.18,taro!,Orange,-196.51,1166.14,1149.62,0,33.0,1920.3,-1293.3,-225.5,0
343.45,no friday rlcs streams :(,Blue,-3652.49,437.18,1327.78,0,33.0,1270.3,267.7,-3835.5,0
344.81,Y,Orange,-2503.55,504.24,1380.56,0,33.0,1622.6,-471.3,-2288.9,0
345.53,Ghosty,Blue,-4166.02,923.41,536.05,1,33.0,2288.8,-213.2,-4329.6,1
345.73,no friday rlcs streams :(,Blue,-4147.25,460.38,910.19,0,33.0,2295.1,961.0,-4208.6,1
350.58,no friday rlcs streams :(,Blue,-2349.44,449.05,646.09,0,33.0,1666.6,-4.3,-2412.5,0
350.75,taro!,Orange,-2076.89,1699.67,105.67,0,33.0,2254.7,-2140.6,-2165.4,0
354.86,Ghosty,Blue,4538.15,1452.18,284.23,0,33.0,1991.5,1208.6,4524.4,0
357.14,taro!,Orange,4703.62,317.19,330.02,0,33.0,2288.1,2280.2,4624.1,0
359.61,no friday rlcs streams :(,Blue,4396.96,1153.58,337.28,0,33.0,2046.1,817.0,4327.0,0
363.54,Y,Orange,2053.9,884.22,774.43,0,33.0,1387.2,-1178.9,2180.9,0
365.35,Ghosty,Blue,-319.92,452.69,361.49,0,33.0,988.1,56.3,-446.7,0
369.27,Y,Orange,2282.25,772.2,830.41,0,33.0,2269.1,-1527.1,2483.4,0
369.41,Ghosty,Blue,2114.49,1258.17,384.49,0,33.0,1910.9,1821.7,1999.5,0
372.94,Y,Orange,-4225.81,2242.71,868.07,0,33.0,2279.7,-2142.5,-4199.9,1
374.98,taro!,Orange,-4326.55,1400.75,666.72,0,33.0,2292.2,-2253.1,-4184.9,0
375.08,no friday rlcs streams :(,Blue,-4451.63,1766.5,479.72,1,33.0,826.0,592.7,-4524.4,0
379.06,Y,Orange,-3250.84,882.21,602.96,0,33.0,1598.5,-1476.5,-3137.4,0
381.08,Ghosty,Blue,-4957.47,1669.07,730.66,1,33.0,942.2,525.4,-4945.2,0
382.36,taro!,Orange,-4303.29,1217.78,836.03,0,33.0,1233.5,-732.9,-4185.2,0
382.63,no friday rlcs streams :(,Blue,-4550.55,866.63,329.95,0,33.0,1926.9,-842.4,-4518.0,1
385.48,no friday rlcs streams :(,Blue,-2831.38,1926.49,2050.71,0,33.0,1745.7,1374.0,-2954.3,0
387.93,Y,Orange,1543.24,1118.08,1607.89,0,33.0,1514.6,-1199.8,1673.2,1
388.84,Y,Orange,270.87,413.97,349.14,0,33.0,1239.5,-1235.8,449.4,0
